@relation combined_iSOL_SentiCon_COAH

@attribute iSOL_PosCount_Body numeric
@attribute iSOL_NegCount_Body numeric
@attribute iSOL_PosCount_Summ numeric
@attribute iSOL_NegCount_Summ numeric
@attribute SC_totalSO_0_Body numeric
@attribute SC_posSO_0_Body numeric
@attribute SC_negSO_0_Body numeric
@attribute SC_totalSO_1_Body numeric
@attribute SC_posSO_1_Body numeric
@attribute SC_negSO_1_Body numeric
@attribute SC_totalSO_2_Body numeric
@attribute SC_posSO_2_Body numeric
@attribute SC_negSO_2_Body numeric
@attribute SC_totalSO_3_Body numeric
@attribute SC_posSO_3_Body numeric
@attribute SC_negSO_3_Body numeric
@attribute SC_totalSO_4_Body numeric
@attribute SC_posSO_4_Body numeric
@attribute SC_negSO_4_Body numeric
@attribute SC_totalSO_5_Body numeric
@attribute SC_posSO_5_Body numeric
@attribute SC_negSO_5_Body numeric
@attribute SC_totalSO_6_Body numeric
@attribute SC_posSO_6_Body numeric
@attribute SC_negSO_6_Body numeric
@attribute SC_totalSO_7_Body numeric
@attribute SC_posSO_7_Body numeric
@attribute SC_negSO_7_Body numeric
@attribute SC_totalSO_0_Summ numeric
@attribute SC_posSO_0_Summ numeric
@attribute SC_negSO_0_Summ numeric
@attribute SC_totalSO_1_Summ numeric
@attribute SC_posSO_1_Summ numeric
@attribute SC_negSO_1_Summ numeric
@attribute SC_totalSO_2_Summ numeric
@attribute SC_posSO_2_Summ numeric
@attribute SC_negSO_2_Summ numeric
@attribute SC_totalSO_3_Summ numeric
@attribute SC_posSO_3_Summ numeric
@attribute SC_negSO_3_Summ numeric
@attribute SC_totalSO_4_Summ numeric
@attribute SC_posSO_4_Summ numeric
@attribute SC_negSO_4_Summ numeric
@attribute SC_totalSO_5_Summ numeric
@attribute SC_posSO_5_Summ numeric
@attribute SC_negSO_5_Summ numeric
@attribute SC_totalSO_6_Summ numeric
@attribute SC_posSO_6_Summ numeric
@attribute SC_negSO_6_Summ numeric
@attribute SC_totalSO_7_Summ numeric
@attribute SC_posSO_7_Summ numeric
@attribute SC_negSO_7_Summ numeric
@attribute class {-1,1}

@data
11,9,1,0,0.874,1.166,-0.292,0,0,0,-1,0,-1,0,0,0,0.625,0.625,0,0,0,0,0.694,0.98,-0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,3,1,1,1.521,1.521,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,1.021,1.396,-0.375,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,0,0,1.55,2.008,-0.458,0,0,0,0.792,0.792,0,0,0,0,0.163,0.688,-0.525,0,0,0,1.437,2.039,-0.602,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,6,1,0,1.862,1.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.469,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,5,0,0,1.302,1.302,0,0,0,0,0,0,0,0,0,0,1.245,1.245,0,0.5,0.5,0,1.066,1.066,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,1.417,2.084,-0.667,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,1.032,1.032,0,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.271,0,0,0,0,1
6,0,1,0,2.255,2.255,0,0,0,0,0.875,0.875,0,0,0,0,0,0,0,0,0,0,1.115,1.115,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,0,1.583,1.583,0,0,0,0,0.792,0.792,0,0,0,0,0.667,0.667,0,0,0,0,0,0,0,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,0,1.838,1.838,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.347,0.347,0,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,1,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,0.628,0.628,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,1,0,1.594,2.052,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,1.081,0,0,0.25,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0.5,0.5,0,-0.028,0.347,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,1,0,0.536,0.536,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.738,0.738,0,0.5,0.5,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,1.505,1.505,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.907,0.907,0,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,0.404,0.833,-0.429,0,0,0,0,0,0,0,0,0,1.286,1.286,0,0,0,0,0.687,0.687,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,1.583,1.583,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.393,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,2.119,2.119,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.333,0.333,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,2,0,1.779,1.779,0,0,0,0,1.667,1.667,0,0,0,0,0,0,0,0,0,0,0.763,1.044,-0.281,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,2.957,3.415,-0.458,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,3.053,3.365,-0.312,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,1,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.271,0,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,1.615,2.052,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.135,2.135,0,-0.25,0,-0.25,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,0,1.321,1.321,0,0,0,0,0.775,0.775,0,0,0,0,1.891,1.891,0,0.5,0.5,0,1.43,1.43,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0.661,0,0,0,0,0.333,0.333,0,0,0,0,1
6,2,1,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,1.248,1.248,0,0,0.25,-0.25,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,1,0,0.469,0.469,0,0,0,0,0.775,0.775,0,0,0,0,0,0,0,0,0,0,0.712,0.712,0,0.25,0.25,0,0,0,0,0,0,0,0.775,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,0,1.556,1.556,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,2.295,2.295,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,1,0,1.969,1.969,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0,0,0,0,0,0,1.583,1.583,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,1,0,3.422,3.422,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,0.639,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,2,0,3.077,3.077,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0.5,0.5,0,2.057,2.057,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,3.053,3.49,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.305,2.305,0,0.25,0.25,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,3,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,1.022,1.022,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,1,0,1.875,1.875,0,0,0,0,1.667,1.667,0,0,0,0,0,0,0,0,0,0,2.436,2.436,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
3,1,0,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,1,0,0.469,0.469,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.373,1.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,1
4,3,0,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.347,0,0,0,0,1
5,0,0,0,1.521,1.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0.5,0.5,0,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
8,1,0,0,-0.729,0,-0.729,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.542,1.242,-0.7,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,2,0,1.583,1.583,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,0.487,0.768,-0.281,0,0,0,1.556,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,13,0,0,0.766,1.099,-0.333,0,0,0,0,0,0,0,0,0,1.224,1.224,0,0,0,0,0.983,0.983,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,2,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.419,1.419,0,-0.25,0,-0.25,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,1
8,3,1,0,-0.437,0,-0.437,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,1.465,1.465,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,1,0,1.239,1.239,0,0,0,0,0.792,0.792,0,0,0,0,1.863,1.863,0,0,0,0,1.936,2.217,-0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,1,0,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.983,0.983,0,0.25,0.25,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,1,0,1.556,1.556,0,0,0,0,0,0,0,0,0,0,0.547,0.547,0,0,0,0,-0.375,0,-0.375,-0.25,0,-0.25,0.806,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,3,0,0.469,0.469,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0.5,0.5,0,0.691,0.691,0,0,0,0,1.219,1.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,2.387,2.387,0,0,0,0,0,0,0,0,0,0,1.839,1.839,0,0,0,0,1.841,1.841,0,0,0,0,0,0,0,0,0,0,0.775,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,2,0,1.776,1.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
9,0,2,0,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.479,0.375,-0.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,1,0,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,1.709,-0.281,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,1
6,5,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,1,0,1.974,1.974,0,0,0,0,0.792,0.792,0,0,0,0,2.032,2.032,0,0,0,0,0.703,0.703,0,-0.5,0,-0.5,0.688,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,3.488,3.488,0,0,0,0,0,0,0,0,0,0,1.266,1.266,0,0,0,0,1.507,1.788,-0.281,-0.5,0.25,-0.75,0.75,0.75,0,0.5,0.5,0,0,0,0,0,0,0,0.547,0.547,0,0,0,0,0,0,0,0,0,0,1
11,2,1,0,2.115,2.115,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,2.137,2.418,-0.281,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,2,0,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,1.411,1.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,3,0,0,1.258,1.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,1
6,1,1,0,0.313,0.75,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212,1.587,-0.375,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0.266,0.266,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.347,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
3,1,1,0,0.926,1.363,-0.437,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,1.053,1.053,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,1,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,1,0,1.333,1.333,0,0,0,0,1.584,1.584,0,0,0,0,0,0,0,0,0,0,0.894,0.894,0,0,0,0,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,2.567,2.567,0,0,0,0,0,0,0,0,0,0,1.417,1.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,1
5,0,2,0,4.314,4.314,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,1.71,2.103,-0.393,0.25,0.25,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,1,1,1.422,1.88,-0.458,0,0,0,0,0,0,0,0,0,1.849,1.849,0,0,0,0,1.174,1.486,-0.312,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,3,1,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0.661,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,1,0,2.352,3.019,-0.667,0,0,0,0.792,0.792,0,-0.75,0,-0.75,0.563,0.563,0,-0.5,0,-0.5,0.783,2.231,-1.448,0.75,1.25,-0.5,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,-0.187,0.75,-0.937,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.022,1.022,0,-0.25,0,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,0,0,0,1
18,19,1,0,3.606,3.606,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.397,1.397,0,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,1
6,4,1,0,1.363,1.363,0,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,1,0,1.414,1.872,-0.458,0,0,0,0.775,0.775,0,0,0,0,0.661,0.661,0,0,0,0,3.059,3.409,-0.35,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,1.639,1.639,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.096,1.417,-0.321,-0.5,0,-0.5,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3,0,1,0.804,0.804,0,0,0,0,0.792,0.792,0,0,0,0,1.224,1.224,0,0,0,0,0.766,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,1.438,1.438,0,0,0,0,1.792,1.792,0,0,0,0,1.286,1.286,0,0,0,0,1.682,1.682,0,0.25,0.25,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,2,0,0.375,0.833,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813,1.188,-0.375,0.5,0.5,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,4.019,4.019,0,0,0,0,0,0,0,0,0,0,1.271,1.271,0,0,0,0,0.938,0.938,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,1.607,1.607,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.37,1.37,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,0,0,0,1
13,1,0,0,1.351,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519,1.519,0,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
9,0,0,0,0.675,0.675,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.393,0.393,0,0,0,0,1.219,1.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,2.645,3.312,-0.667,0,0,0,0.792,0.792,0,0,0,0,0.563,0.563,0,0.5,0.5,0,0.613,0.988,-0.375,0.5,0.5,0,0.688,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,0,1.983,1.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146,1.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,1.25,-0.525,0,0,0,0.406,0.406,0,0,0,0,0.255,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,-0.437,0,-0.437,0,0,0,0.792,0.792,0,0,0,0,0.589,0.589,0,0,0,0,1.859,2.234,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,1,1,2.396,2.396,0,0,0,0,0,0,0,0,0,0,0.521,0.521,0,0,0,0,0.668,0.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,1,0,2.327,2.327,0,0,0,0,0.792,0.792,0,0,0,0,0.688,0.688,0,0,0,0,1.39,1.39,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,1.11,1.11,0,-0.5,0,-0.5,1.342,1.342,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0.446,1.113,-0.667,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,2.016,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,1,0,1.521,1.521,0,0,0,0,0.792,0.792,0,0,0,0,0.719,0.719,0,0,0,0,0.725,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,1
11,3,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,1,0,0.833,0.833,0,0,0,0,1.567,1.567,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.266,0,0,0,0,1
4,0,1,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,1.204,1.204,0,0,0,0,0.014,0.389,-0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0.661,0,0,0,0,-0.083,0.292,-0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.347,0,0,0,0,1
7,3,2,0,0.662,1.099,-0.437,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0.5,0.5,0,1.565,1.565,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0,2.11,2.11,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.656,0.656,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,2,0,2.803,2.803,0,0,0,0,-0.208,0.792,-1,0,0,0,0,0,0,0,0,0,2.332,2.332,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,1,0,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.097,1.097,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0.865,1.219,-0.354,0,0,0,0,0,0,0,0,0,0.625,0.625,0,-0.5,0,-0.5,0.281,0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.275,0.275,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,1,0,2.697,2.697,0,0,0,0,0,0,0,0,0,0,-0.594,0,-0.594,0,0,0,1.219,1.219,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,1.183,1.183,0,0,0,0,0.792,0.792,0,0,0,0,0.661,0.661,0,0,0,0,1.341,1.341,0,-0.5,0,-0.5,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.338,0,0.25,0.25,0,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.268,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
