@relation combined_iSOL_SentiCon_MuchoCine

@attribute iSOL_PosCount_Body numeric
@attribute iSOL_NegCount_Body numeric
@attribute iSOL_PosCount_Summ numeric
@attribute iSOL_NegCount_Summ numeric
@attribute SC_totalSO_0_Body numeric
@attribute SC_posSO_0_Body numeric
@attribute SC_negSO_0_Body numeric
@attribute SC_totalSO_1_Body numeric
@attribute SC_posSO_1_Body numeric
@attribute SC_negSO_1_Body numeric
@attribute SC_totalSO_2_Body numeric
@attribute SC_posSO_2_Body numeric
@attribute SC_negSO_2_Body numeric
@attribute SC_totalSO_3_Body numeric
@attribute SC_posSO_3_Body numeric
@attribute SC_negSO_3_Body numeric
@attribute SC_totalSO_4_Body numeric
@attribute SC_posSO_4_Body numeric
@attribute SC_negSO_4_Body numeric
@attribute SC_totalSO_5_Body numeric
@attribute SC_posSO_5_Body numeric
@attribute SC_negSO_5_Body numeric
@attribute SC_totalSO_6_Body numeric
@attribute SC_posSO_6_Body numeric
@attribute SC_negSO_6_Body numeric
@attribute SC_totalSO_7_Body numeric
@attribute SC_posSO_7_Body numeric
@attribute SC_negSO_7_Body numeric
@attribute SC_totalSO_0_Summ numeric
@attribute SC_posSO_0_Summ numeric
@attribute SC_negSO_0_Summ numeric
@attribute SC_totalSO_1_Summ numeric
@attribute SC_posSO_1_Summ numeric
@attribute SC_negSO_1_Summ numeric
@attribute SC_totalSO_2_Summ numeric
@attribute SC_posSO_2_Summ numeric
@attribute SC_negSO_2_Summ numeric
@attribute SC_totalSO_3_Summ numeric
@attribute SC_posSO_3_Summ numeric
@attribute SC_negSO_3_Summ numeric
@attribute SC_totalSO_4_Summ numeric
@attribute SC_posSO_4_Summ numeric
@attribute SC_negSO_4_Summ numeric
@attribute SC_totalSO_5_Summ numeric
@attribute SC_posSO_5_Summ numeric
@attribute SC_negSO_5_Summ numeric
@attribute SC_totalSO_6_Summ numeric
@attribute SC_posSO_6_Summ numeric
@attribute SC_negSO_6_Summ numeric
@attribute SC_totalSO_7_Summ numeric
@attribute SC_posSO_7_Summ numeric
@attribute SC_negSO_7_Summ numeric
@attribute class {-1,1}

@data
8,18,0,2,-0.354,0,-0.354,1,1,0,0,0,0,0,0,0,0.667,0.667,0,0,0,0,0.924,1.632,-0.708,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0,0,0,0,0,0,0,0,0,0,1
33,15,4,2,0.953,0.953,0,0.313,0.313,0,0,0,0,-0.75,0,-0.75,1.845,2.532,-0.687,0.5,0.5,0,2.936,3.917,-0.981,0,0.25,-0.25,0.278,0.278,0,0.313,0.313,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.375,0.375,0,0,0,0,1
29,33,3,3,0.266,1.577,-1.311,0.375,0.375,0,0.792,1.792,-1,0.75,0.75,0,1.771,2.438,-0.667,-1,0,-1,4.998,6.852,-1.854,0.5,1.5,-1,0.255,0.255,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,-0.5,0,-0.5,0.3,0.3,0,0,0,0,-1
48,32,0,2,2.348,3.709,-1.361,1,1,0,1.875,1.875,0,0,0,0,3.223,3.89,-0.667,0,0.5,-0.5,3.601,5.576,-1.975,1.5,2,-0.5,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,1
22,12,2,0,-0.433,0.814,-1.247,0,0,0,0,0,0,0,0,0,0.052,0.719,-0.667,0.5,1,-0.5,2.351,3.018,-0.667,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667,0,-0.667,0,0,0,0,0,0,0,0,0,1
28,31,1,1,1.396,2.277,-0.881,1,1,0,0,0,0,0,0,0,1.159,1.826,-0.667,1,1,0,1.672,4.925,-3.253,0.25,1.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.646,0.646,0,0.25,0.25,0,1
28,29,1,0,0.839,1.239,-0.4,-1.125,0,-1.125,0,0,0,0.75,0.75,0,2.541,2.541,0,-0.5,0,-0.5,3.102,3.477,-0.375,1,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.453,0,0,0,0,1
13,18,1,0,-0.562,0,-0.562,-0.5,0,-0.5,0,0,0,0,0,0,0.583,1.208,-0.625,-1,0,-1,-0.579,1.46,-2.039,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
26,16,4,0,1.563,2,-0.437,0,0,0,0.792,0.792,0,0,0,0,1.813,1.813,0,0.5,0.5,0,0.941,2.368,-1.427,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188,1.188,0,0,0,0,0,0,0,0,0,0,-1
14,3,2,0,1.401,1.713,-0.312,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,2.732,2.732,0,0.5,0.5,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,1.308,0,0.25,0.25,0,1
44,26,0,0,2.36,3.36,-1,-0.333,0,-0.333,0.792,0.792,0,0,0,0,2.223,3.415,-1.192,-1,0.5,-1.5,5.349,6.723,-1.374,0.75,1,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0.458,0,0,0,0,1
12,23,0,0,0.601,1.059,-0.458,-0.562,0,-0.562,0,0,0,0.75,0.75,0,1.259,1.259,0,0.5,0.5,0,2.834,3.711,-0.877,0.25,0.5,-0.25,0.653,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,21,0,0,-0.437,0,-0.437,0,0,0,0.792,0.792,0,0,0,0,1.353,1.353,0,0,0,0,-0.656,1.857,-2.513,-0.25,0.5,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,0.321,-0.375,0.25,0.25,0,-1
9,8,1,1,0.833,0.833,0,0,0,0,-0.062,0.813,-0.875,0,0,0,1.167,1.167,0,0,0,0,0.758,0.758,0,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,0.758,0,0,0,0,1
20,6,0,3,1.917,1.917,0,0,0,0,1.792,1.792,0,0,0,0,-0.104,0.563,-0.667,0,0,0,0.432,1.894,-1.462,0,0.25,-0.25,-0.333,0,-0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
9,15,0,3,0.196,1.229,-1.033,0,0,0,1,1,0,0,0,0,-0.546,0.604,-1.15,-1.5,0,-1.5,0.936,2.24,-1.304,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-0.044,0.3,-0.344,0,0,0,-1
16,6,4,1,1.43,1.833,-0.403,0.313,0.313,0,0.792,0.792,0,0,0,0,1.073,1.76,-0.687,-0.5,0,-0.5,0.77,1.851,-1.081,-0.25,0.25,-0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.564,1.251,-0.687,0,0,0,0,0,0,0,0,0,1
42,26,2,2,0.761,1.411,-0.65,-0.562,0,-0.562,3.38,3.38,0,0,0,0,1.941,2.608,-0.667,0.5,1,-0.5,2.011,4.538,-2.527,0.5,0.75,-0.25,0,0,0,0,0,0,0.813,0.813,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1
30,21,0,1,0.434,1.438,-1.004,0.625,0.625,0,0.792,0.792,0,0,0,0,0.761,1.911,-1.15,-0.5,0,-0.5,-1.781,0.613,-2.394,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10,20,0,2,1.011,2.489,-1.478,-0.687,0,-0.687,0,0,0,0,0,0,0.631,1.156,-0.525,-1,0,-1,2.115,2.427,-0.312,1,1.25,-0.25,0.406,0.406,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,-0.312,0,-0.312,0,0.25,-0.25,-1
18,16,3,2,1.202,2.169,-0.967,0,0,0,1,1,0,0.75,0.75,0,-1.192,0.625,-1.817,0.5,0.5,0,1.146,2.221,-1.075,0.5,0.5,0,-0.228,0.281,-0.509,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.25,0.25,0,-1
21,20,1,1,0.894,1.677,-0.783,0,0,0,0,0,0,0.75,0.75,0,0.224,1.978,-1.754,-0.5,0,-0.5,0.587,1.262,-0.675,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
15,9,0,0,1.59,1.993,-0.403,0,0,0,0.792,0.792,0,0,0,0,1.155,1.822,-0.667,0.5,0.5,0,0.306,1.391,-1.085,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.453,0,0,0,0,-1
11,10,2,2,0.958,1.291,-0.333,0.5,0.5,0,0.792,0.792,0,0,0,0,1.271,1.271,0,0,0,0,0.967,1.248,-0.281,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0,0,0,0.25,0.25,0,-1
12,20,0,0,1.028,1.028,0,0,0,0,0.792,0.792,0,-0.75,0,-0.75,1.914,2.439,-0.525,-1,0,-1,0.257,2.457,-2.2,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.375,-0.312,0,0,0,-1
18,13,1,0,1.432,1.869,-0.437,-0.333,0.25,-0.583,1.792,1.792,0,0,0,0,-0.687,0,-0.687,0,0.5,-0.5,2.137,2.137,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,23,1,0,-0.46,0.396,-0.856,0,0,0,0.013,0.813,-0.8,0,0,0,1.855,1.855,0,-1,0,-1,0.504,2.202,-1.698,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,-0.286,0,-0.286,0,0,0,-1
14,2,1,0,0.458,0.458,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,-0.5,0,-0.5,2.278,2.278,0,0.5,0.5,0,0.458,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,0.755,0,0.25,0.25,0,1
11,6,1,0,0.097,0.672,-0.575,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1.981,1.981,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.389,0.389,0,0,0,0,-1
11,20,0,3,-0.982,0.278,-1.26,-0.5,0,-0.5,0,0,0,0.75,0.75,0,1.149,1.816,-0.667,0,0,0,0.224,1.016,-0.792,0.75,1,-0.25,-0.406,0,-0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
21,17,1,0,-0.062,0.833,-0.895,0,0,0,0,0,0,0,0,0,1.854,1.854,0,-0.5,0.5,-1,2.376,3.126,-0.75,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,-1
4,10,0,0,0.833,0.833,0,0,0,0,1.792,1.792,0,0,0,0,0,0,0,-0.5,0,-0.5,-0.093,0.657,-0.75,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,15,2,0,-0.689,0.984,-1.673,0,0,0,0.792,0.792,0,0,0,0,1.814,1.814,0,-1,0,-1,3.28,4.5,-1.22,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.354,0,0.25,0.25,0,-1
16,20,1,2,0.417,0.75,-0.333,0,0,0,0,1,-1,0,0,0,0.771,1.333,-0.562,0,0,0,1.214,1.575,-0.361,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,0,0,0,1
18,14,1,0,0.071,0.5,-0.429,0,0,0,1,1,0,0,0,0,1.292,1.292,0,0,0,0,0.582,1.28,-0.698,0.75,1,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0.25,0.25,0,1
15,20,4,1,0.719,0.719,0,0,0,0,1,1,0,0.75,0.75,0,2.463,2.463,0,0,0,0,1.735,2.737,-1.002,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313,1.313,0,0,0,0,-0.312,0,-0.312,0,0,0,1
13,23,3,1,1.539,1.799,-0.26,0,0,0,-0.875,0,-0.875,0,0,0,-0.984,1.333,-2.317,0,0,0,2.166,2.709,-0.543,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.708,0.708,0,0,0,0,0.338,0.338,0,0,0,0,1
11,12,0,0,1.587,2.787,-1.2,-0.437,0,-0.437,0.792,1.792,-1,0,0,0,0,0,0,0,0,0,2.04,2.62,-0.58,0,0.5,-0.5,0,0,0,-0.437,0,-0.437,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.306,0,0,0,0,1
10,13,0,3,2.639,2.639,0,0,0,0,0,0,0,0,0,0,0.661,1.286,-0.625,1,1,0,0.337,2.099,-1.762,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.375,0.375,0,0.25,0.25,0,-1
11,11,0,0,1.291,1.291,0,0,0,0,1,1,0,0.75,0.75,0,0.7,0.7,0,0,0,0,1.74,3.426,-1.686,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212,1.212,0,0,0,0,-1
18,14,4,1,0.727,1.464,-0.737,0,0,0,0,0,0,0,0,0,1.188,1.188,0,0.5,0.5,0,1.408,1.72,-0.312,0,0.25,-0.25,0.631,0.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
12,16,1,3,0.271,0.833,-0.562,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,1.058,1.596,-0.538,0.75,1,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257,0,-0.257,0,0,0,-1
21,15,0,1,-0.437,0,-0.437,0,0,0,0.2,1,-0.8,0.75,0.75,0,0.625,0.625,0,0,0.5,-0.5,2.772,2.772,0,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0,0,0,1
19,17,2,1,0.038,0.313,-0.275,0,0,0,0.813,0.813,0,0.75,0.75,0,2.037,2.612,-0.575,0,0.5,-0.5,-0.155,2.051,-2.206,1.25,1.75,-0.5,0.313,0.313,0,0,0,0,0,0,0,0,0,0,0.675,0.675,0,0,0,0,0.264,0.264,0,0,0,0,1
37,22,1,1,0.874,3.564,-2.69,0,0,0,0.792,0.792,0,0,0,0,1.292,1.292,0,-1,0.5,-1.5,3.138,4.305,-1.167,0.5,1.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,-0.417,0,-0.417,0.25,0.25,0,-1
15,23,1,0,1.814,2.314,-0.5,0,0,0,2.875,2.875,0,0,0,0,1.937,1.937,0,0,0,0,2.144,4.684,-2.54,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.3,0.3,0,0,0,0,1
7,11,1,1,1.369,1.369,0,0,0,0,0,0,0,0,0,0,0.542,0.542,0,-0.5,0,-0.5,-0.093,1.594,-1.687,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306,0.306,-0.612,0,0,0,-1
14,16,2,2,0.375,0.833,-0.458,-0.625,0,-0.625,-0.875,0,-0.875,0,0,0,0,0,0,0,0,0,1.753,2.784,-1.031,0.5,0.75,-0.25,-0.458,0,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232,1.232,0,0,0,0,1
13,25,2,0,-0.063,0.833,-0.896,0,0,0,0,0,0,0.75,0.75,0,-1.15,0,-1.15,0,0,0,0.27,1.125,-0.855,0.25,0.5,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
30,17,3,0,1.525,2.525,-1,0,0,0,0.792,0.792,0,0.75,0.75,0,1.222,2.514,-1.292,-0.5,0,-0.5,2.381,4.028,-1.647,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.719,-0.667,0,0,0,0.49,0.49,0,0,0,0,1
87,61,1,0,0.836,2.738,-1.902,0,0,0,1.792,1.792,0,0,0,0,2.367,4.326,-1.959,-0.5,1,-1.5,5.087,7.498,-2.411,2.5,3.75,-1.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,-0.667,0,-0.667,0,0,0,0,0,0,0,0,0,1
15,32,0,2,-1.256,0.886,-2.142,0,0,0,0,0,0,-0.75,0,-0.75,0.175,0.7,-0.525,-0.5,0,-0.5,-1.416,0.547,-1.963,-0.25,0.5,-0.75,-0.333,0,-0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.656,0,-0.656,0,0,0,-1
7,13,1,1,-0.458,0,-0.458,0,0,0,0,0,0,0,0,0,1.938,2.5,-0.562,0,0,0,0.791,1.166,-0.375,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.604,0,0,0,0,0,0,0,-0.25,0,-0.25,1
14,8,0,0,2.844,3.302,-0.458,0,0,0,0,0,0,0.75,0.75,0,1.182,1.182,0,-0.5,0.5,-1,1.232,1.607,-0.375,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0.557,0,0,0,0,0.338,0.338,0,0.25,0.25,0,-1
8,23,0,1,0.219,1.219,-1,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,-0.55,1.633,-2.183,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,0.292,-0.437,0,0,0,-1
10,15,0,0,1.114,1.114,0,0,0,0,0,0,0,0,0,0,1.875,1.875,0,0.5,0.5,0,-0.691,0.851,-1.542,0.5,0.75,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,6,0,1,1.264,1.639,-0.375,0,0,0,0,0,0,0,0,0,1.845,1.845,0,0,0.5,-0.5,1.181,1.858,-0.677,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0,0,0,0,-1
4,6,0,1,0.781,1.239,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
31,45,3,2,2.576,3.713,-1.137,0.438,0.438,0,-0.125,0.875,-1,0,0,0,-0.083,0.542,-0.625,-1,0,-1,2.435,3.493,-1.058,1,1.5,-0.5,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.458,0.458,0,0.25,0.25,0,-1
24,25,1,1,0.092,1.583,-1.491,0,0,0,1.792,1.792,0,-0.75,0,-0.75,0.601,1.793,-1.192,-0.5,0.5,-1,0.087,1.87,-1.783,0.75,0.75,0,0.292,0.75,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.417,0,0.25,0.25,0,-1
25,20,2,1,0.513,1.088,-0.575,0,0,0,0.792,0.792,0,0,0,0,1.854,1.854,0,-0.5,0.5,-1,2.135,2.468,-0.333,0.75,1.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.604,0,0,0,0,0,0,0,0,0,0,-1
30,23,2,0,-0.091,1.114,-1.205,0,0,0,1.667,1.667,0,0,0,0,1.428,1.953,-0.525,-0.5,0.5,-1,2.044,2.731,-0.687,0,0.25,-0.25,0.43,0.833,-0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,18,0,0,1.063,1.708,-0.645,0,0,0,0.792,0.792,0,0,0,0,1.849,1.849,0,-0.5,0,-0.5,2.769,2.769,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0.281,0.281,0,0,0,0,1
14,14,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.224,1.224,0,0.5,1,-0.5,-0.532,0.411,-0.943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0.25,0.25,0,-1
7,8,1,0,0.707,1.11,-0.403,0,0,0,0.775,0.775,0,0,0,0,0,0.625,-0.625,0,0,0,-0.972,0.611,-1.583,0.25,0.5,-0.25,0.594,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.25,0.25,0,-1
17,14,0,4,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0.563,0.563,0,0,0.5,-0.5,0.948,1.524,-0.576,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,-0.264,0,-0.264,0,0,0,-1
6,15,0,0,0.573,0.833,-0.26,0,0,0,0,0,0,0,0,0,0.625,0.625,0,-0.5,0.5,-1,0.791,1.345,-0.554,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,-1
10,16,0,0,1.086,1.492,-0.406,-0.124,0.438,-0.562,0.775,0.775,0,0,0,0,0.646,1.271,-0.625,0,0,0,0.742,1.784,-1.042,-0.5,0.5,-1,0.344,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0.25,0.25,0,-1
21,24,0,3,0.562,0.906,-0.344,0,0,0,0.875,0.875,0,0,0,0,0.594,1.219,-0.625,-1,0,-1,2.49,5.043,-2.553,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286,0,-0.286,0,0,0,-1
14,10,0,1,0.906,1.239,-0.333,0,0,0,0.792,0.792,0,0.75,0.75,0,-0.525,0,-0.525,0.5,0.5,0,0.245,1.744,-1.499,0,0.25,-0.25,1.239,1.239,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.5,0.5,0,0.3,0.3,0,0,0,0,-1
8,7,2,3,2.24,2.24,0,0,0,0,0,0,0,0,0,0,-0.687,0.625,-1.312,-1,0,-1,-0.022,0.614,-0.636,-0.25,0,-0.25,0.594,0.594,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.344,0,-0.344,0,0,0,-1
20,18,2,2,0.574,1.224,-0.65,-0.562,0,-0.562,0,0,0,0.75,0.75,0,0.589,0.589,0,0,0.5,-0.5,-0.009,1.916,-1.925,1.25,1.75,-0.5,0.278,0.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.438,0.438,0,0,0,0,-1
15,23,0,0,1.639,1.639,0,0,0,0,0,0,0,0,0,0,0.063,0.688,-0.625,-1,0,-1,0.883,2.45,-1.567,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,1
14,15,2,3,0.524,1.099,-0.575,0,0,0,1,1,0,0,0,0,0.625,0.625,0,-0.5,0,-0.5,0.561,1.342,-0.781,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0.25,-0.25,-1
15,17,1,2,1.919,3.502,-1.583,0,0,0,0.792,0.792,0,0.75,0.75,0,0.761,1.286,-0.525,1,1,0,0.365,1.427,-1.062,0.75,0.75,0,0.313,0.313,0,0,0,0,0,0,0,0,0,0,0.661,0.661,0,0.5,0.5,0,0,0,0,0,0,0,1
14,19,1,0,0.535,1.775,-1.24,0,0,0,1,1,0,0,0,0,0.1,0.625,-0.525,0.5,0.5,0,-0.329,2.655,-2.984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0.25,0.25,0,-1
5,4,2,1,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,-0.5,0.272,0.98,-0.708,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0,0,0,0,-1
9,16,1,2,1.723,2.489,-0.766,0,0,0,-0.083,0.792,-0.875,0,0,0,1.157,1.782,-0.625,-0.5,0,-0.5,1.501,1.501,0,-0.75,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.219,1.219,0,0,0,0,0.313,0.313,0,-0.25,0,-0.25,-1
12,2,0,0,0.46,0.781,-0.321,0,0,0,1.792,1.792,0,0.75,0.75,0,0,0,0,0.5,0.5,0,0.925,1.3,-0.375,-0.25,0,-0.25,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.25,0.25,0,-1
29,25,3,2,1.449,2.23,-0.781,0,0,0,-0.833,0,-0.833,0,0,0,2.638,2.638,0,0,0,0,3.272,4.1,-0.828,0.5,1.5,-1,0.335,0.844,-0.509,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0.376,0.751,-0.375,0,0,0,-1
32,17,3,0,1.115,1.677,-0.562,0,0,0,0.792,1.667,-0.875,0,0,0,2.392,3.017,-0.625,0,1,-1,3.02,3.395,-0.375,0.5,1.25,-0.75,0.833,0.833,0,0,0,0,0,0,0,0,0,0,1.204,1.204,0,-0.5,0,-0.5,0.3,0.3,0,-0.25,0,-0.25,1
28,41,0,1,0.5,0.833,-0.333,0,0,0,1.792,1.792,0,0.75,0.75,0,0.663,1.188,-0.525,-3,0,-3,0.036,2.574,-2.538,1,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,0,-1
40,39,1,1,2.01,4.678,-2.668,0,0,0,1.792,1.792,0,0,0,0,1.813,2.5,-0.687,-1,0,-1,-0.854,2.055,-2.909,0.5,2,-1.5,0.806,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
15,13,1,0,0.313,0.75,-0.437,0,0,0,0,0,0,0,0,0,0.584,1.167,-0.583,-0.5,0,-0.5,1.258,1.897,-0.639,1,1,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
40,42,2,0,2.536,2.786,-0.25,0,0,0,-1.062,1.688,-2.75,0,0,0,1.98,3.23,-1.25,0,0.5,-0.5,6.758,7.773,-1.015,1,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.716,1.716,0,0,0,0,1
14,14,2,1,0.125,0.625,-0.5,0.25,0.25,0,0,0,0,0.75,0.75,0,1.719,1.719,0,-0.5,0.5,-1,2.578,3.485,-0.907,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10,15,2,0,1.703,2.057,-0.354,0,0,0,0.73,1.605,-0.875,0,0,0,-0.062,0.563,-0.625,0,0,0,0.069,0.881,-0.812,0,0.25,-0.25,1.369,1.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,0.975,0,0,0,0,1
